job_id,role_id,industry_id,country_id,year_id,education_requirement_level,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level
2753,2,5,5,5,3,47.85,50.55,0.21,146168.79,148445.4,1.56,4.0,19.81,23.81
2754,1,4,7,5,4,26.44,31.69,0.46,106756.59,110826.88,3.81,13.18,42.65,95.83
2755,7,5,7,5,3,72.55,70.63,57.33,146102.3,145577.78,-0.36,8.45,86.26,30.2
2756,7,1,5,6,3,36.03,31.2,20.92,108824.8,91706.56,-15.73,5.63,46.26,37.32
2757,4,8,4,7,4,79.12,90.3,38.8,139669.99,157624.38,12.85,-7.05,97.0,39.03
2758,10,2,3,7,4,72.59,66.67,26.63,98898.8,98525.54,-0.38,8.86,94.39,91.44
2759,1,4,7,3,1,27.76,26.67,64.33,92165.51,88598.85,-3.87,20.69,65.64,8.76
2760,4,1,6,6,2,44.67,52.37,89.66,70485.7,83817.76,18.91,8.01,40.6,6.49
2761,3,8,7,4,4,35.38,36.82,0.58,41469.04,39004.07,-5.94,-6.45,58.69,29.38
2762,2,7,4,2,5,44.33,50.88,14.51,89455.22,90644.33,1.33,9.81,74.55,43.12
2763,6,3,7,1,3,11.4,12.06,63.19,43251.32,46920.4,8.48,4.23,28.46,46.11
2764,6,5,8,5,4,42.28,47.53,82.46,121112.33,113502.86,-6.28,3.02,41.45,67.98
2765,3,1,9,6,5,49.19,58.34,45.36,105892.27,93402.09,-11.8,6.32,51.51,54.48
2766,9,5,8,4,3,76.55,72.47,98.01,95076.01,88249.24,-7.18,-1.0,22.75,45.29
2767,2,4,6,6,2,26.53,25.95,98.84,110412.82,105222.91,-4.7,8.21,52.58,28.62
2768,7,4,3,1,1,72.59,63.33,45.87,100565.73,113493.46,12.86,5.55,30.83,37.74
2769,2,2,6,2,5,80.45,81.35,40.21,33533.1,36921.19,10.1,8.41,56.52,23.17
2770,10,5,8,4,5,26.01,27.61,49.31,123851.78,89897.94,-27.41,8.88,35.81,47.69
2771,3,1,8,2,4,61.1,49.92,97.79,149196.86,124143.61,-16.79,14.75,30.07,27.65
2772,3,7,9,6,4,5.0,4.95,5.73,116216.91,102270.93,-12.0,-0.11,59.04,97.38
2773,4,2,7,1,4,58.66,58.47,77.69,118497.18,116530.5,-1.66,7.2,87.3,30.1
2774,5,3,2,6,1,75.87,69.23,92.68,145654.89,147994.27,1.61,4.82,53.97,55.04
2775,10,2,9,3,4,73.61,87.4,78.34,56898.48,53512.06,-5.95,2.09,68.0,18.07
2776,8,1,7,6,5,18.02,20.82,32.68,97997.61,91070.61,-7.07,3.3,42.66,40.81
2777,10,8,5,1,2,87.7,81.54,37.92,123947.61,133035.65,7.33,11.37,95.84,79.56
2778,5,3,8,3,4,38.53,43.49,50.87,63325.68,56905.77,-10.14,-2.24,23.05,18.45
2779,7,4,4,7,4,14.42,16.66,93.1,100412.45,96719.92,-3.68,8.96,91.15,50.64
2780,2,6,5,3,1,29.7,25.44,30.9,35226.91,33908.01,-3.74,3.38,31.24,26.57
2781,10,2,4,7,3,94.61,84.6,23.92,112414.68,108827.32,-3.19,15.15,88.81,34.01
2782,7,6,6,3,4,23.79,22.17,60.94,74057.18,65637.83,-11.37,12.47,73.09,34.74
2783,5,6,9,7,2,41.91,42.88,68.62,58645.64,61654.42,5.13,12.77,31.07,97.5
2784,1,6,9,2,3,56.54,55.46,15.75,93986.52,91607.27,-2.53,-7.04,46.78,71.99
2785,6,1,3,3,2,23.47,26.49,32.61,83278.64,88260.15,5.98,17.99,37.72,38.62
2786,6,6,6,6,4,31.41,32.6,33.26,117083.72,104165.96,-11.03,7.48,37.92,22.14
2787,5,4,8,2,5,37.32,37.56,50.68,120542.84,104957.06,-12.93,-5.17,71.67,80.55
2788,5,8,3,6,2,36.49,40.1,88.37,122016.44,130499.85,6.95,16.27,78.4,97.94
2789,8,5,3,2,5,30.18,24.95,46.09,35572.04,38056.51,6.98,-11.54,37.87,68.54
2790,8,6,1,6,5,57.54,55.71,90.01,39580.67,40878.96,3.28,8.4,38.98,29.87
2791,4,8,6,5,2,31.36,35.26,83.17,69566.7,62262.79,-10.5,7.69,52.19,99.88
2792,7,4,2,3,5,21.12,24.9,82.43,146665.76,139062.08,-5.18,-0.8,11.52,72.47
2793,7,8,6,6,2,55.09,47.99,79.11,65903.46,64423.57,-2.25,-5.58,18.19,26.32
2794,4,2,8,4,4,35.99,41.06,79.25,83130.51,87355.77,5.08,21.63,40.68,72.59
2795,8,3,1,2,3,47.84,50.12,61.8,111957.84,122790.02,9.68,1.97,24.61,88.39
2796,2,5,8,3,5,48.96,41.62,60.0,75118.4,72990.35,-2.83,17.91,70.17,30.83
2797,3,5,1,4,4,14.66,14.01,60.68,108833.61,111138.62,2.12,5.34,72.2,93.15
2798,6,7,2,2,2,18.26,15.05,31.1,46390.67,55486.57,19.61,31.72,61.75,74.52
2799,7,7,7,6,1,77.99,89.79,11.84,70621.64,65450.14,-7.32,-0.53,59.03,55.33
2800,7,3,3,5,5,25.91,28.1,73.29,32517.6,35421.6,8.93,2.61,56.83,34.76
2801,4,3,9,4,5,27.76,24.91,9.98,128067.17,124860.27,-2.5,0.02,14.11,78.14
2802,4,5,4,3,2,12.75,11.77,57.33,79147.36,71364.2,-9.83,-4.52,81.8,97.4
2803,2,5,6,2,1,49.36,40.26,3.66,121105.61,138774.67,14.59,7.69,72.77,90.75
2804,6,6,2,3,1,72.01,80.31,47.52,66975.17,74759.43,11.62,44.42,64.92,18.61
2805,2,3,8,5,3,70.89,69.66,62.02,58752.58,50484.85,-14.07,1.81,88.78,48.8
2806,8,5,4,2,5,15.75,12.86,67.57,55757.37,55862.07,0.19,7.73,36.01,65.77
2807,6,2,6,1,5,29.27,33.01,30.82,148589.73,164873.28,10.96,8.35,16.55,34.83
2808,8,1,5,2,4,51.62,54.83,19.42,72744.35,77794.34,6.94,-9.49,41.01,30.91
2809,3,2,5,4,2,14.52,13.99,19.55,145508.35,117297.19,-19.39,-6.35,30.82,63.58
2810,3,5,6,3,5,47.99,47.36,5.57,140221.22,139531.69,-0.49,8.43,65.23,45.03
2811,8,8,5,6,4,22.53,18.72,45.61,128206.15,128820.11,0.48,2.18,89.27,21.75
2812,2,2,9,3,4,37.83,41.95,25.51,53038.11,45606.13,-14.01,-10.9,88.67,61.84
2813,6,6,6,6,2,38.42,38.95,95.4,43585.76,42517.63,-2.45,-6.02,14.47,65.49
2814,7,2,2,3,3,15.42,12.7,48.52,144934.4,117454.81,-18.96,-4.67,99.82,53.2
2815,5,5,1,3,5,36.27,34.61,19.5,91466.77,76204.35,-16.69,0.55,24.45,31.12
2816,4,6,6,1,2,45.61,37.55,15.37,143718.87,133368.77,-7.2,5.71,72.38,6.18
2817,10,7,1,5,4,76.72,84.39,65.11,117864.55,120676.29,2.39,0.67,22.3,33.95
2818,10,4,8,1,4,90.99,91.1,96.74,40670.7,37719.35,-7.26,4.63,66.72,7.87
2819,5,3,6,3,5,22.28,20.13,74.87,49675.45,49194.85,-0.97,0.72,98.15,11.03
2820,1,5,5,7,2,17.12,18.84,31.22,116073.79,113903.54,-1.87,-9.05,33.88,45.15
2821,2,6,2,3,3,78.84,87.1,51.58,141404.62,128962.85,-8.8,-3.0,65.24,62.13
2822,4,2,5,6,3,13.26,13.83,37.44,119693.1,122432.27,2.29,18.52,10.15,63.64
2823,6,5,8,3,2,62.42,56.15,46.46,145887.19,131394.27,-9.93,-2.24,28.98,55.88
2824,2,8,8,7,2,91.49,95.46,30.33,106628.37,120663.3,13.16,21.95,24.35,63.46
2825,6,4,1,5,4,40.11,32.39,53.98,148712.01,152893.27,2.81,4.09,18.66,73.25
2826,6,8,3,2,3,18.0,16.37,57.08,101133.56,106749.45,5.55,18.25,63.43,91.24
2827,10,6,1,2,3,56.65,50.43,16.18,77999.35,66407.38,-14.86,9.93,24.96,59.28
2828,7,1,1,4,3,63.29,59.04,57.82,41774.93,40982.13,-1.9,10.06,99.78,97.86
2829,9,8,7,1,4,64.52,52.13,54.35,40420.37,41102.35,1.69,7.3,97.51,60.84
2830,8,8,1,6,2,36.55,36.83,38.64,86242.81,91378.53,5.95,6.86,63.63,85.71
2831,10,6,9,7,2,85.39,86.04,34.75,106748.86,98031.69,-8.17,3.94,44.0,99.41
2832,2,6,3,7,3,28.4,30.63,84.12,107847.11,126426.03,17.23,10.79,48.64,9.14
2833,8,1,7,7,4,67.37,65.54,66.54,93757.25,89430.23,-4.62,8.85,98.35,73.69
2834,7,5,4,5,5,43.06,44.98,10.67,97249.38,98047.67,0.82,-2.8,59.74,87.44
2835,10,6,5,1,2,75.75,68.17,88.84,98789.12,87451.46,-11.48,8.69,87.2,93.1
2836,1,1,6,6,5,64.25,75.58,30.23,133334.3,116547.48,-12.59,4.58,70.19,68.41
2837,10,7,7,6,4,45.08,36.56,19.98,77973.31,74611.25,-4.31,0.32,45.23,96.18
2838,2,6,7,1,1,78.5,72.84,95.16,107477.62,88937.88,-17.25,-19.24,46.97,23.3
2839,8,1,3,5,3,27.06,27.37,52.8,121408.43,137923.56,13.6,-3.86,62.03,96.18
2840,10,6,5,4,2,51.97,60.31,82.06,106519.71,99583.4,-6.51,7.42,95.52,10.69
2841,3,1,7,7,2,39.43,36.75,42.99,103221.96,102278.71,-0.91,13.8,98.9,59.28
2842,1,6,4,5,1,21.24,18.61,71.61,36047.74,31788.91,-11.81,4.34,48.99,74.99
2843,10,5,1,5,5,57.12,49.43,25.19,74104.75,75136.06,1.39,-2.1,64.68,6.22
2844,5,6,9,2,1,38.16,36.85,33.38,96928.77,87461.95,-9.77,-13.0,81.78,16.21
2845,7,1,6,6,2,53.34,53.46,30.51,117304.16,103262.21,-11.97,32.07,70.09,80.23
2846,1,1,6,2,4,78.09,82.13,87.44,30130.98,25665.35,-14.82,6.57,18.48,53.2
2847,7,1,4,6,3,62.28,60.09,67.01,88766.31,73314.94,-17.41,-0.22,44.43,34.98
2848,5,7,8,1,4,55.23,46.75,9.26,109201.56,84873.64,-22.28,19.78,23.72,41.1
2849,9,8,6,7,1,65.28,75.46,70.26,37189.46,32893.97,-11.55,12.6,38.37,19.59
2850,4,7,2,3,1,64.3,68.13,61.18,110156.71,106586.84,-3.24,-10.41,66.99,63.66
2851,6,8,9,5,3,65.43,59.86,77.03,82822.14,78557.92,-5.15,24.79,95.37,17.93
2852,4,2,3,5,3,57.25,59.0,17.27,37920.76,36162.01,-4.64,9.05,26.79,97.84
2853,3,3,5,5,1,50.21,45.2,59.09,94093.42,98629.1,4.82,12.24,84.85,21.15
2854,4,4,2,7,1,54.82,44.73,6.89,115623.24,116351.04,0.63,1.25,85.64,37.99
2855,6,2,4,7,1,13.14,14.26,92.97,116060.57,99147.01,-14.57,9.23,11.38,69.47
2856,9,6,6,4,2,26.17,29.92,46.64,93676.27,101023.93,7.84,12.13,67.84,93.84
2857,7,3,8,6,5,78.76,92.84,82.42,114675.03,106350.91,-7.26,7.99,34.43,0.57
2858,7,2,2,7,4,19.62,19.14,14.65,138199.61,148110.87,7.17,-0.64,82.27,94.55
2859,8,8,3,1,5,69.83,83.13,41.01,60039.41,55242.87,-7.99,15.28,82.58,53.4
2860,9,7,9,2,3,65.57,59.7,50.8,97682.86,106099.69,8.62,11.94,64.49,24.41
2861,9,4,3,7,2,23.26,26.67,72.51,55584.51,50179.46,-9.72,26.34,24.28,53.19
2862,6,1,2,4,2,29.71,24.91,46.7,100813.03,99641.4,-1.16,-0.38,33.19,3.07
2863,6,1,8,2,2,18.8,16.08,18.29,126405.31,112007.03,-11.39,3.05,19.03,29.79
2864,2,6,8,1,1,80.86,76.48,15.99,78493.94,74866.61,-4.62,5.54,66.49,39.51
2865,4,7,8,5,3,10.68,11.42,71.24,105460.77,109596.19,3.92,-15.94,44.84,70.06
2866,3,1,1,2,2,40.85,34.02,64.31,112468.61,122661.43,9.06,1.88,85.87,17.52
2867,2,6,8,4,3,88.3,86.21,72.37,127691.64,95437.23,-25.26,6.28,92.39,23.09
2868,2,5,1,1,2,42.99,40.61,85.95,142654.59,149261.47,4.63,1.44,33.24,97.06
2869,10,3,7,1,4,66.82,53.64,3.41,47698.14,50439.32,5.75,-1.71,30.05,96.91
2870,2,8,9,4,4,69.53,74.88,21.78,137124.76,148813.39,8.52,8.93,96.08,12.56
2871,9,5,4,7,4,16.76,18.8,86.61,100051.37,114324.06,14.27,-7.52,37.51,23.84
2872,6,3,5,2,5,44.17,39.16,48.37,144792.78,137059.08,-5.34,16.26,83.08,92.29
2873,6,3,8,7,2,76.29,81.88,21.14,34767.5,38780.48,11.54,3.77,51.85,66.08
2874,3,2,1,6,3,5.0,4.5,43.63,105675.73,111144.28,5.17,-1.43,42.8,81.74
2875,9,5,4,1,5,16.86,18.07,29.33,125445.98,146563.74,16.83,-4.96,94.09,2.06
2876,7,2,3,5,1,10.78,11.94,64.64,65157.57,61302.56,-5.92,4.93,27.32,42.45
2877,10,7,9,4,4,83.38,82.7,58.64,134850.46,149849.44,11.12,-5.6,87.55,20.26
2878,9,3,1,3,3,34.95,41.66,98.32,56787.59,56047.0,-1.3,2.53,45.8,44.1
2879,3,8,3,2,1,43.32,50.24,33.03,131998.14,122589.61,-7.13,5.07,45.32,89.68
2880,9,2,9,3,3,26.9,29.12,30.24,35390.41,39730.65,12.26,7.08,46.85,61.73
2881,8,4,4,2,5,63.0,70.3,19.39,118006.08,137883.57,16.84,5.13,54.51,12.8
2882,8,4,2,2,2,39.89,39.77,51.79,135468.29,133952.18,-1.12,14.51,51.02,51.52
2883,10,7,9,5,2,61.37,72.43,64.94,63294.84,77512.05,22.46,10.57,67.58,58.53
2884,5,1,7,7,2,22.44,18.25,33.78,81302.66,86643.15,6.57,2.52,23.9,5.69
2885,9,4,8,5,2,43.76,38.32,93.74,31236.41,33509.0,7.28,3.51,44.6,9.31
2886,1,1,5,7,2,31.2,31.18,18.52,85987.4,91654.2,6.59,-10.61,42.49,84.4
2887,8,2,4,3,4,50.17,42.15,62.46,43561.52,40372.34,-7.32,-0.57,25.58,61.64
2888,7,6,1,1,1,49.45,43.04,99.02,80620.41,83261.85,3.28,5.57,61.48,94.9
2889,7,7,6,1,2,41.09,40.03,50.0,113691.05,124494.45,9.5,1.54,12.64,43.98
2890,9,7,2,4,5,45.77,47.73,27.61,81297.6,97343.58,19.74,3.37,79.62,73.78
2891,4,4,8,1,1,33.91,40.69,84.87,61202.8,57505.31,-6.04,-4.9,50.71,85.08
2892,7,5,5,4,1,64.49,73.55,27.2,101215.35,95291.31,-5.85,1.76,71.58,14.3
2893,3,2,6,4,5,46.74,49.51,81.02,46746.55,48829.78,4.46,11.21,69.59,42.18
2894,10,4,9,3,4,76.14,82.96,63.15,125553.41,112655.14,-10.27,3.61,60.32,26.5
2895,10,6,8,3,5,51.91,41.89,38.28,127056.13,123852.75,-2.52,5.22,52.29,29.15
2896,7,3,6,4,5,43.43,41.77,93.2,34941.28,37929.42,8.55,9.47,96.33,17.76
2897,2,4,4,5,2,62.19,50.84,49.92,45054.97,58257.52,29.3,23.46,97.45,65.5
2898,1,5,5,6,1,30.15,27.02,12.82,120781.77,131702.25,9.04,20.7,13.68,76.28
2899,9,6,5,2,2,54.93,65.13,58.72,66474.23,58871.76,-11.44,0.82,75.06,70.77
2900,5,4,3,3,4,24.05,20.76,7.7,139437.09,129685.99,-6.99,-6.98,35.25,41.36
2901,6,6,8,3,4,59.98,68.88,18.26,112369.48,98940.54,-11.95,5.54,14.0,69.83
2902,7,4,9,6,4,61.26,60.3,67.69,94588.73,106591.71,12.69,22.03,69.92,19.96
2903,8,5,8,1,2,18.81,18.36,44.61,122929.41,109959.1,-10.55,0.85,32.63,21.47
2904,8,5,8,4,3,51.22,50.61,70.86,79946.36,86732.5,8.49,8.96,55.71,93.46
2905,8,2,6,7,3,58.21,69.66,62.31,123504.81,102945.38,-16.65,7.96,41.93,89.4
2906,2,8,6,2,4,28.92,29.97,37.25,76403.1,64659.43,-15.37,11.69,52.79,40.83
2907,6,6,2,4,1,34.75,29.23,54.31,66219.76,57788.91,-12.73,16.32,48.8,5.24
2908,5,1,1,2,3,79.48,79.72,2.42,94947.68,98204.85,3.43,9.66,73.08,13.95
2909,7,2,2,4,1,56.04,62.01,57.24,137129.88,124292.46,-9.36,-3.1,88.26,62.54
2910,7,6,5,7,3,10.1,9.51,85.79,33278.34,42549.39,27.86,14.82,39.88,24.37
2911,9,7,2,2,1,67.07,56.5,48.74,106127.67,106631.93,0.48,-4.6,61.98,74.25
2912,2,2,5,1,5,41.44,38.01,56.95,147975.17,160288.33,8.32,10.47,18.07,30.04
2913,5,4,1,3,4,14.04,13.32,98.13,42632.77,42077.71,-1.3,5.16,74.14,19.72
2914,9,3,2,2,4,19.07,17.83,77.1,42793.57,43148.92,0.83,9.22,74.79,65.14
2915,4,5,8,7,2,20.11,20.87,13.14,78148.37,91409.01,16.97,24.87,20.72,3.44
2916,8,5,1,5,5,55.88,60.93,8.18,45289.86,46426.38,2.51,8.66,99.65,25.4
2917,1,7,2,3,5,44.15,39.49,62.28,43849.71,43588.32,-0.6,24.47,65.6,87.93
2918,2,4,1,2,1,76.82,75.65,98.44,84750.73,85108.8,0.42,0.96,37.82,50.36
2919,1,5,8,5,5,49.11,44.0,55.69,120727.33,112030.51,-7.2,-9.43,34.14,82.06
2920,9,5,3,1,4,60.75,69.77,17.0,38829.56,40686.78,4.78,5.34,42.15,95.85
2921,5,8,2,4,4,12.67,14.84,18.12,139497.0,130634.66,-6.35,-4.63,54.18,38.07
2922,10,1,8,6,3,71.73,85.35,60.64,116578.25,119232.84,2.28,-2.34,50.85,88.58
2923,8,3,3,6,5,27.17,29.13,22.82,61124.7,52065.3,-14.82,-4.37,32.85,4.97
2924,5,5,5,1,4,68.57,56.62,88.74,45055.85,45520.9,1.03,-2.12,55.22,49.12
2925,1,4,6,7,2,50.22,45.94,66.29,90288.27,99289.62,9.97,-0.05,75.49,39.36
2926,2,8,8,6,4,84.33,98.51,53.69,55794.29,55062.72,-1.31,1.57,75.43,92.33
2927,9,5,4,7,3,54.61,64.48,9.24,37290.45,38848.0,4.18,5.93,55.24,5.15
2928,3,5,3,2,4,15.49,13.9,33.79,35232.41,35356.51,0.35,14.16,70.38,6.72
2929,3,4,4,4,2,5.0,5.17,88.73,93417.84,95160.14,1.87,7.27,16.83,20.2
2930,5,1,9,6,1,56.04,54.77,29.07,80236.06,87137.84,8.6,3.85,19.31,27.97
2931,4,6,2,1,5,47.63,51.41,63.06,142997.13,146858.76,2.7,18.99,29.32,45.09
2932,10,5,6,3,1,73.54,83.48,95.97,102654.33,98848.48,-3.71,5.21,16.49,15.61
2933,4,2,8,1,3,13.83,13.28,33.69,106482.5,131621.76,23.61,13.77,52.48,27.77
2934,5,7,7,7,3,76.7,64.01,93.89,67348.57,60685.24,-9.89,5.32,16.38,42.95
2935,3,2,7,5,2,51.92,47.13,56.23,63438.04,68497.29,7.98,2.81,87.03,51.6
2936,10,6,4,5,1,41.67,36.55,95.41,54325.99,51634.23,-4.95,16.65,98.71,36.82
2937,3,1,4,7,4,24.61,25.96,96.15,147145.15,161951.5,10.06,13.19,60.71,75.58
2938,9,8,9,6,1,70.18,69.79,61.99,94478.0,103535.68,9.59,6.54,42.01,20.82
2939,5,6,3,6,5,41.94,37.04,49.84,138420.97,152563.79,10.22,8.38,24.96,90.09
2940,7,8,3,3,1,52.13,42.36,63.31,144167.63,146340.01,1.51,-2.69,92.39,0.97
2941,8,3,6,2,5,44.16,43.72,34.7,105304.38,80379.16,-23.67,5.76,37.67,83.08
2942,10,5,7,6,3,90.44,103.96,52.24,136099.7,133880.44,-1.63,12.56,35.51,9.83
2943,3,2,2,5,5,33.54,39.52,56.09,110107.45,117031.16,6.29,4.5,42.47,87.75
2944,9,8,9,5,1,18.42,19.28,60.06,133184.97,159589.06,19.83,28.92,85.96,94.89
2945,6,3,5,1,2,47.7,55.9,72.52,61747.1,63045.54,2.1,10.38,47.27,68.02
2946,7,8,7,6,1,38.09,32.21,71.9,128890.51,117345.94,-8.96,12.57,96.1,2.53
2947,7,2,6,5,5,33.29,30.09,4.81,78687.56,85689.65,8.9,7.86,99.07,80.81
2948,8,8,7,6,1,32.81,35.74,84.36,85836.86,85056.43,-0.91,19.94,44.78,52.61
2949,2,4,9,6,3,72.31,78.87,35.67,98558.43,92024.11,-6.63,-0.89,70.9,41.47
2950,3,6,7,7,1,5.0,4.69,80.67,125691.23,83774.55,-33.35,-1.46,62.16,21.94
2951,10,6,1,7,3,61.82,49.73,47.56,70326.13,78168.4,11.15,19.09,44.28,0.73
2952,7,5,3,4,1,27.66,29.13,7.24,42917.09,48322.08,12.59,12.24,38.94,48.97
2953,7,2,3,7,2,76.2,89.78,30.75,127198.55,131601.72,3.46,5.68,52.99,77.47
2954,2,1,7,7,3,78.77,78.69,79.56,61324.84,60106.83,-1.99,-5.03,94.93,50.07
2955,1,2,5,3,3,54.47,57.17,13.26,76835.63,74386.58,-3.19,-6.82,18.56,24.24
2956,6,5,1,7,3,36.37,36.96,23.06,57307.52,64110.65,11.87,-6.14,33.23,92.8
2957,3,3,7,3,5,47.1,52.81,4.94,101820.72,82960.03,-18.52,7.47,33.62,58.0
2958,10,4,7,2,3,74.45,60.55,56.74,50455.14,52166.29,3.39,-4.91,37.98,44.09
2959,10,1,1,7,4,50.2,53.18,47.01,145615.04,164393.46,12.9,-2.92,33.16,50.88
2960,7,4,8,3,1,48.68,45.35,47.18,63513.44,69936.52,10.11,12.47,35.22,40.8
2961,3,5,3,5,5,5.0,4.47,77.92,102718.35,95915.95,-6.62,-3.03,83.51,20.91
2962,5,4,7,5,1,33.39,35.59,56.11,85304.42,83791.78,-1.77,7.53,76.73,15.91
2963,2,3,5,6,5,68.1,78.2,45.79,116915.34,113841.84,-2.63,7.31,73.52,91.98
2964,9,6,8,6,3,50.35,44.02,12.69,61168.24,61366.93,0.32,-4.62,16.27,22.34
2965,4,1,7,2,4,40.79,40.37,56.54,114673.8,113334.82,-1.17,-1.67,13.77,74.61
2966,3,6,5,3,2,15.61,18.35,48.64,83559.09,89540.8,7.16,14.42,64.66,93.51
2967,10,7,4,5,2,54.56,61.29,38.01,130601.48,119093.64,-8.81,-5.06,71.01,21.27
2968,5,7,6,2,2,26.04,24.01,67.89,136726.57,149887.76,9.63,10.13,58.92,6.89
2969,2,5,6,6,2,32.03,32.73,32.78,56468.17,67968.38,20.37,0.87,44.65,80.25
2970,1,7,3,2,1,61.7,67.49,98.52,65427.6,71660.17,9.53,8.88,62.16,78.95
2971,6,2,6,4,5,39.01,40.42,5.57,148292.11,153456.92,3.48,7.83,72.49,18.61
2972,4,5,7,2,5,12.17,13.95,39.63,61663.79,49336.65,-19.99,20.59,68.65,48.38
2973,6,8,7,6,3,58.81,67.12,19.56,69531.95,73168.27,5.23,4.28,42.88,38.11
2974,7,6,7,3,3,55.74,53.94,95.12,137336.25,167732.58,22.13,7.05,15.22,69.57
2975,2,1,2,3,1,74.5,70.31,21.97,139809.41,166003.77,18.74,-3.93,13.0,41.41
2976,1,1,4,7,5,67.21,64.19,60.32,55182.7,59201.31,7.28,3.58,60.98,90.19
2977,6,4,5,7,5,73.14,86.14,89.54,30393.74,34093.05,12.17,-10.22,46.21,2.56
2978,10,1,5,7,5,58.35,57.0,75.68,63553.55,59061.31,-7.07,-3.18,37.34,59.92
2979,2,1,2,7,2,58.01,54.22,37.43,74510.84,78783.54,5.73,13.76,10.5,99.32
2980,10,6,9,4,5,77.95,83.64,40.53,96624.37,100976.45,4.5,-0.3,76.7,17.84
2981,10,2,7,1,2,54.53,52.84,76.0,130519.31,132303.93,1.37,-3.8,78.56,78.62
2982,8,2,2,6,1,10.36,10.47,85.76,68222.23,77276.62,13.27,1.73,18.04,85.95
2983,7,2,8,1,3,31.78,25.44,23.42,40740.08,41859.99,2.75,-0.81,29.26,93.47
2984,3,6,3,6,1,36.15,35.57,43.43,113110.52,101045.55,-10.67,3.63,89.22,42.84
2985,6,2,7,6,2,15.18,15.36,64.73,63069.9,66851.01,6.0,15.61,68.53,42.08
2986,9,5,6,3,5,77.33,70.35,57.77,67086.62,54275.87,-19.1,-2.9,64.68,70.19
2987,5,1,4,5,5,24.08,21.05,95.82,100759.72,113370.6,12.52,0.44,57.26,24.17
2988,9,4,2,6,5,24.47,23.46,85.99,37373.75,38486.25,2.98,2.87,20.96,62.96
2989,7,7,9,6,3,24.95,26.0,38.31,42201.23,49551.92,17.42,12.85,71.22,63.7
2990,6,3,5,5,1,45.02,45.37,63.56,112831.12,124069.47,9.96,22.74,24.03,21.06
2991,4,8,8,6,2,28.22,32.95,75.94,96344.02,91737.36,-4.78,1.95,90.89,89.27
2992,2,4,8,1,4,32.75,36.64,44.66,68876.03,73610.39,6.87,19.38,80.2,7.43
2993,3,1,5,1,4,22.3,20.69,32.98,90297.58,86279.61,-4.45,-12.36,43.1,73.53
2994,6,8,7,4,4,52.25,55.46,21.06,69060.26,67723.63,-1.94,3.95,64.24,99.81
2995,1,1,8,1,3,17.06,19.25,11.88,110389.68,118629.11,7.46,7.65,20.26,31.54
2996,7,4,7,3,4,16.35,15.75,91.16,123782.78,127022.26,2.62,22.66,89.51,44.94
2997,3,4,3,4,2,10.48,11.89,27.96,36436.02,37455.39,2.8,-4.59,64.64,26.02
2998,2,1,5,3,4,75.9,84.21,92.05,100192.5,107340.52,7.13,12.88,33.2,31.02
2999,3,6,9,5,1,33.49,27.05,29.74,86865.94,101821.59,17.22,2.26,85.04,54.63
3000,4,7,1,1,2,43.23,41.23,19.29,47587.44,46761.86,-1.73,19.47,81.13,70.41
3001,8,7,9,3,4,13.57,13.63,44.4,80864.82,83774.06,3.6,5.32,83.16,90.37
3002,5,7,1,7,1,12.07,10.34,8.48,61587.72,73977.46,20.12,-3.23,55.07,90.32
3003,1,5,6,2,5,75.79,65.59,85.29,87806.66,100648.66,14.63,2.6,18.38,88.25
3004,2,1,5,7,2,71.96,82.76,99.45,92160.53,85819.81,-6.88,1.94,83.38,29.69
3005,6,1,8,4,2,78.31,84.66,17.34,87125.12,80822.16,-7.23,-26.99,58.21,3.12
3006,4,4,6,1,5,58.04,57.74,79.1,127841.95,106834.08,-16.43,1.35,24.1,28.74
3007,8,3,3,3,1,22.95,22.26,65.54,62779.57,61882.35,-1.43,-0.06,87.01,49.84
3008,7,4,2,2,1,77.53,77.65,27.59,53197.68,55080.75,3.54,23.93,64.36,75.51
3009,10,5,8,5,3,75.81,61.97,80.26,93924.4,101388.37,7.95,-17.94,65.12,14.95
3010,10,8,6,1,5,54.22,50.65,35.04,40960.19,39782.87,-2.87,2.11,43.59,89.45
3011,3,1,4,3,2,14.42,13.94,31.16,124486.0,110953.99,-10.87,7.13,34.5,16.78
3012,2,2,4,7,4,33.72,37.73,49.58,105745.22,112278.56,6.18,-14.42,33.18,30.8
3013,8,1,9,4,5,45.66,39.27,61.72,132268.18,129270.39,-2.27,-1.31,64.95,55.94
3014,3,3,1,5,5,6.75,7.55,97.32,51747.39,52446.27,1.35,14.39,94.23,17.61
3015,6,8,2,6,2,65.44,53.92,88.32,110899.13,97984.41,-11.65,0.12,83.49,60.32
3016,5,1,8,4,2,35.23,34.44,82.65,70671.26,59477.67,-15.84,-6.77,28.4,89.74
3017,5,8,7,4,4,25.23,26.6,88.08,34189.63,33078.54,-3.25,16.95,69.22,37.24
3018,3,2,9,4,1,48.69,43.9,2.19,143734.5,138373.8,-3.73,-6.45,84.02,20.59
3019,7,2,7,3,4,70.6,70.54,36.62,109492.53,95737.32,-12.56,-8.05,76.02,30.98
3020,5,7,2,7,1,24.05,27.01,80.54,89710.28,106827.1,19.08,7.59,55.83,41.7
